objectid,parentid,filename,title,creator,date,date_digitized,description,subject,location,source,source_legacy,identifier,type,type_legacy,format,format_original,format_master,finding_aid,digital_collection,collectionid,language,language_legacy,rights,rightsstatement,display_template,object_location,image_small,image_thumb,publisher,record_structure,record_unmapped,record_thumbnailURL,record_viewerURL,record_relation,record_cdmcreated,record_cdmfile,record_cdmid,record_cdmid_ag,record_cdm_mod,record_cdmoclc,record_cdmoclc_agg,record_cdmpath
ppresbyterian_006a,,ppresbyterian_006a.jpg,"Presbyterian Church Building Move, 1960",Unknown,1960-01-01,2013-06-27,"In 1960, the Glendale LDS Church building was bought by the Presbyterian Community Church and moved to Preston.  Shown here is the building moving toward Preston",Presbyterian Community Church,"Franklin County, Idaho",Phyllis Acock,Digitized version of 35 mm photograph,630,Image;StillImage,jpg,image/jpeg,35mm photograph,tiff 1200 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/ppresbyterian_006a.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/ppresbyterian_006a_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/ppresbyterian_006a_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=630,Picture was Photoshopped to improve clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=630,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/630,,6/26/2013,631.jpg,630,630,6/26/2013,,,/p151201coll16/image/631.jpg
ppresbyterian_006b,,ppresbyterian_006b.jpg,Presbyterian Church Building Move,Unknown,1960-01-01,2013-06-27,"In 1960, the Presbyterian Community Church bought the Glendale LDS Church building and moved it to Preston.  Shown here are the highway power and telephone lines being lifted so the building can move underneath them.",Presbyterian Commmunity Church,"Franklin County, Idaho",Phyllis Acock,Digitized version of 35 mm photograph,631,Image;StillImage,jpg,image/jpeg,35mm photograph,tiff 1200 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/ppresbyterian_006b.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/ppresbyterian_006b_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/ppresbyterian_006b_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=631,Pictures was Photoshopped to improve clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=631,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/631,,6/26/2013,632.jpg,631,631,6/26/2013,,,/p151201coll16/image/632.jpg
ppresbyterian_006c,,ppresbyterian_006c.jpg,"Presbyterian Church building move, 1960",Unknown,1960-01-01,2013-06-27,"In 1960, the Presbyterian Community Church bought the Glendale LDS Church building and moved it to Preston.  Shown here is the building placed on the prepared foundation.  A new oil furnace was installed.",Presbyterian Community Church,"Franklin County, Idaho",Phyllis Acock,Digitized version of 35mm photograph,632,Image;StillImage,jpg,image/jpeg,35mm photograph,tiff 1200dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/ppresbyterian_006c.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/ppresbyterian_006c_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/ppresbyterian_006c_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=632,Picture was Photoshopped to improve clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=632,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/632,,6/26/2013,633.jpg,632,632,6/26/2013,,,/p151201coll16/image/633.jpg
ppresbyterian_007a,,ppresbyterian_007a.jpg,Presbyterian Community Church Dedication,Salt Lake Tribune newspaper,1960-04-02,2013-06-27,"In 1960, the Presbyterian Community Church bought the Glendale LDS Church building and moved it to Preston.  Shown here is the Salt Lake Tribune article about the dedication of the building.",Presbyterian Commmunity Church; Preston Presbyterian Commmunity Church,"Franklin County, Idaho",Phyllis Acock,Digitized version of newspaper picture,633,Image;StillImage,jpg,image/jpeg,Newspaper picture,tiff 800 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/ppresbyterian_007a.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/ppresbyterian_007a_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/ppresbyterian_007a_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=633,Article was Photoshopped to improve clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=633,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/633,,6/26/2013,634.jpg,633,633,6/26/2013,,,/p151201coll16/image/634.jpg
ppresbyterian_008,,ppresbyterian_008.pdf,Presbyterian Community Church,Wasatch Presbyterian Church,1959-12-15,2013-06-27,"The Bridge Builder, December 15, 1959 - Newspetter published by the Wasatch Presbyterian Church, Salt Lake City, Volume 2, Number 45, Page 1",Preston Presbyterian Community Church; Presbyterian Church in Preston,"Franklin County, Idaho",Phyllis Acock,Digitized version of newsletter,634,Text,jpg,application/pdf,newsletter,tiff 800 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,pdf,https://objects.lib.uidaho.edu/franklin-county-images/ppresbyterian_008.pdf,https://objects.lib.uidaho.edu/franklin-county-images/small/ppresbyterian_008_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/ppresbyterian_008_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=634,Newsletter has been Photoshopped to improve clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=634,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/634,,6/26/2013,635.jpg,634,634,6/26/2013,,,/p151201coll16/image/635.jpg
ppresbyterian_009,,ppresbyterian_009.pdf,Presbyterian Community Church,Wasatch Presbyterian Church,1959-12-15,2013-06-27,"The Bridge Builder, December 15, 1959 - Newsletter published by the Wasatch Presbyterian Church, Salt Lake City, Volume 2, Number 45, page 2",Presbyterian Community Church; Preston Presbyterian Community Church,"Franklin County, Idaho",Phyllis Acock,Digitized version of a newsletter,635,Text,jpg,application/pdf,Newsletter,tiff 800 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,pdf,https://objects.lib.uidaho.edu/franklin-county-images/ppresbyterian_009.pdf,https://objects.lib.uidaho.edu/franklin-county-images/small/ppresbyterian_009_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/ppresbyterian_009_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=635,Newsletter was Photoshopped to improve clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=635,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/635,,6/26/2013,636.jpg,635,635,6/26/2013,,,/p151201coll16/image/636.jpg
ppresbyterian_010,,ppresbyterian_010.pdf,"Presbyterian Community Church Dedication Program, 1960",Presbyterian Community Church,1960-04-03,2013-06-27,"Dedication Program for the Presbyterian Community Church, April 3, 1960, Glenn E. Selander, student Pastor; Miner E. Brunner, Directing Pastor.",Presbyterian Community Church Dedication; Preston Presbyterian Community Church; Miner E. Brunner; Glenn E. Selander,"Franklin County, Idaho",Phyllis Acock,Digitized version of a dedication program,636,Text,jpg,application/pdf,,tiff 800 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,pdf,https://objects.lib.uidaho.edu/franklin-county-images/ppresbyterian_010.pdf,https://objects.lib.uidaho.edu/franklin-county-images/small/ppresbyterian_010_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/ppresbyterian_010_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=636,Item was Photoshopped to improve clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=636,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/636,,6/26/2013,637.jpg,636,636,6/26/2013,,,/p151201coll16/image/637.jpg
ppresbyterian_011,,ppresbyterian_011.pdf,Presbyterian Community Church Dedication Program,Preston Presbyterian Community Church,1960-04-03,2013-06-27,"Dedication program of the Presbyterian Community Church on April 3, 1960.  Glenn E. Selander, student pastor; Miner E. Brunner, Directing Pastor; Mrs. james Ward, organist, Ruling Elders:  Albert Anderson, robert N. Acock, William L. weber, Jr.  Trustees:  Phyllis Acock, Alice Ward, Joseph Trent, George Allen, Robert N Acock, John Youngman, wilbur L. Allen, Lewis Palmer, Gus Mink.",Presbyterian Community Church; Preston Presbyterian Community Church; Miner E. Bruner; Glenn E. Selander,"Franklin County, Idaho",Phyllis Acock,Digitized version of program,637,Text,jpg,application/pdf,,tiff 800 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,pdf,https://objects.lib.uidaho.edu/franklin-county-images/ppresbyterian_011.pdf,https://objects.lib.uidaho.edu/franklin-county-images/small/ppresbyterian_011_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/ppresbyterian_011_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=637,Item was Photoshopped to improve clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=637,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/637,,6/26/2013,638.jpg,637,637,6/26/2013,,,/p151201coll16/image/638.jpg
ppresbyterian_012,,ppresbyterian_012.pdf,Presbyterian Community Church,Bill Weber,,2013-06-27,"Short history of the Preston Presbyterian Community Church, written by Bill Weber",History of Presbyterian Community Church; Preston Presbyterian Community Church history; Bill Weber,"Franklin County, Idaho",Phyllis Acock,Digitized version of a written history,640,Text,jpg,application/pdf,history,tiff 800 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,pdf,https://objects.lib.uidaho.edu/franklin-county-images/ppresbyterian_012.pdf,https://objects.lib.uidaho.edu/franklin-county-images/small/ppresbyterian_012_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/ppresbyterian_012_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=640,Item was Photoshopped to improve clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=640,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/640,,6/26/2013,641.jpg,640,640,6/26/2013,,,/p151201coll16/image/641.jpg
ppresbyterian_013,,ppresbyterian_013.pdf,Presbyterian Community Church short history,Bill Weber,,2013-06-27,"A short history of the Preston Presbyterian Community Church, written by Bill Weber, continued",Preston Presbyterian Community Church; Bill Weber,"Franklin County, Idaho",Phyllis Acock,Digitized version of a newspaper article,641,Text,jpg,application/pdf,newspaper article,tiff 800 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,pdf,https://objects.lib.uidaho.edu/franklin-county-images/ppresbyterian_013.pdf,https://objects.lib.uidaho.edu/franklin-county-images/small/ppresbyterian_013_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/ppresbyterian_013_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=641,Item was Photoshopped to improve clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=641,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/641,,6/26/2013,642.jpg,641,641,6/26/2013,,,/p151201coll16/image/642.jpg
